reaction,N,ID,Dose,logDose,min_dose,response
TD50,38,8,60,4.0943445622221,4.420932532311226,0
TD50,38,9,60,4.0943445622221,4.1910502398816405,0
TD50,38,10,60,4.0943445622221,3.4712231017760704,1
TD50,38,11,60,4.0943445622221,4.039468253840456,1
TD50,38,12,60,4.0943445622221,3.9448804794560854,1
TD50,38,13,60,4.0943445622221,3.8984375155414956,1
TD50,38,14,60,4.0943445622221,3.8174812006495205,1
TD50,38,15,60,4.0943445622221,3.7644813209134913,1
TD50,38,1,72,4.276666119016055,4.1246923038257375,1
TD50,38,2,72,4.276666119016055,3.646383866759044,1
TD50,38,3,72,4.276666119016055,3.9141773686937227,1
TD50,38,4,72,4.276666119016055,3.763919187521238,1
TD50,38,5,72,4.276666119016055,3.6769903135923654,1
TD50,38,6,72,4.276666119016055,4.197850696588858,1
TD50,38,7,72,4.276666119016055,3.9424256194153826,1
TD50,38,8,72,4.276666119016055,4.07674250453101,1
TD50,38,9,72,4.276666119016055,3.8901859411735047,1
TD50,38,10,72,4.276666119016055,3.9200431461469725,1
TD50,38,11,72,4.276666119016055,3.9103477094545247,1
TD50,38,12,72,4.276666119016055,3.703973564190171,1
TD50,38,13,72,4.276666119016055,4.318372565254828,0
TD50,38,14,72,4.276666119016055,3.7126785065984045,1
TD50,38,15,72,4.276666119016055,3.937459538263083,1
TD50,39,1,34.7,3.5467396869528134,3.9368717456230513,0
TD50,39,2,34.7,3.5467396869528134,3.4936038607717497,1
TD50,39,3,34.7,3.5467396869528134,4.174676174759115,0
TD50,39,4,34.7,3.5467396869528134,3.9185195730529423,0
TD50,39,5,34.7,3.5467396869528134,3.8375941858515974,0
TD50,39,6,34.7,3.5467396869528134,4.406096568582301,0
TD50,39,7,34.7,3.5467396869528134,4.226650323854468,0
TD50,39,8,34.7,3.5467396869528134,4.37405768897644,0
TD50,39,9,34.7,3.5467396869528134,3.7469676063508177,0
TD50,39,10,34.7,3.5467396869528134,3.7301430159374895,0
TD50,39,11,34.7,3.5467396869528134,3.81472945077554,0
TD50,39,12,34.7,3.5467396869528134,4.2683598349254535,0
TD50,39,13,34.7,3.5467396869528134,4.032904524219608,0
TD50,39,14,34.7,3.5467396869528134,3.6416308380730165,0
TD50,39,15,34.7,3.5467396869528134,4.119209788112647,0
TD50,39,1,41.7,3.730501128804756,4.121476169331507,0
TD50,39,2,41.7,3.730501128804756,4.098275486536674,0
TD50,39,3,41.7,3.730501128804756,4.0158146280997675,0
TD50,39,4,41.7,3.730501128804756,3.530620594271626,1
TD50,39,5,41.7,3.730501128804756,4.085649409159486,0
TD50,39,6,41.7,3.730501128804756,4.019718072565522,0
TD50,39,7,41.7,3.730501128804756,3.123086216440126,1
TD50,39,8,41.7,3.730501128804756,4.160617568634067,0
TD50,39,9,41.7,3.730501128804756,4.029708620663304,0
TD50,39,10,41.7,3.730501128804756,3.869143351155201,0
TD50,39,11,41.7,3.730501128804756,4.321263915498695,0
TD50,39,12,41.7,3.730501128804756,3.7099329194752975,1
TD50,39,13,41.7,3.730501128804756,3.7357572258969913,0
TD50,39,14,41.7,3.730501128804756,4.2320926233985094,0
TD50,39,15,41.7,3.730501128804756,3.605377971231288,1
TD50,39,1,50,3.912023005428146,4.019309465459558,0
TD50,39,2,50,3.912023005428146,3.898842475176992,1
TD50,39,3,50,3.912023005428146,4.180510454412622,0
TD50,39,4,50,3.912023005428146,4.056895180286629,0
TD50,39,5,50,3.912023005428146,4.217264758422451,0
TD50,39,6,50,3.912023005428146,3.757774291989641,1
TD50,39,7,50,3.912023005428146,3.9011533943612635,1
TD50,39,8,50,3.912023005428146,4.185079946880124,0
TD50,39,9,50,3.912023005428146,3.9087867411809842,1
TD50,39,10,50,3.912023005428146,3.7502383917473496,1
TD50,39,11,50,3.912023005428146,4.130899317400308,0
TD50,39,12,50,3.912023005428146,4.095318748321891,0
TD50,39,13,50,3.912023005428146,3.9354432558974,0
TD50,39,14,50,3.912023005428146,4.0710888513621,0
TD50,39,15,50,3.912023005428146,3.863349080033471,1
TD50,39,1,60,4.0943445622221,4.1570035014480196,0
TD50,39,2,60,4.0943445622221,4.082444041714274,1
TD50,39,3,60,4.0943445622221,4.252316633965491,0
TD50,39,4,60,4.0943445622221,4.270514369084913,0
TD50,39,5,60,4.0943445622221,4.024565015331206,1
TD50,39,6,60,4.0943445622221,3.9584935919891646,1
TD50,39,7,60,4.0943445622221,4.08539364700444,1
TD50,39,8,60,4.0943445622221,3.9671167999355395,1
TD50,39,9,60,4.0943445622221,4.141125536415784,0
TD50,39,10,60,4.0943445622221,3.9409882496475594,1
TD50,39,11,60,4.0943445622221,4.470499476336838,0
TD50,39,12,60,4.0943445622221,3.9482163085305886,1
TD50,39,13,60,4.0943445622221,4.391293881742351,0
TD50,39,14,60,4.0943445622221,3.646754928045778,1
TD50,39,15,60,4.0943445622221,4.3979190954849106,0
TD50,39,1,72,4.276666119016055,3.939861314122035,1
TD50,39,2,72,4.276666119016055,4.486298735005626,0
TD50,39,3,72,4.276666119016055,4.2196279283188165,1
TD50,39,4,72,4.276666119016055,4.468072106928622,0
TD50,39,5,72,4.276666119016055,3.745544919577962,1
TD50,39,6,72,4.276666119016055,3.6437162392527607,1
TD50,39,7,72,4.276666119016055,3.9901563073601527,1
TD50,39,8,72,4.276666119016055,3.8271107443152705,1
TD50,39,9,72,4.276666119016055,4.221619088901425,1
TD50,39,10,72,4.276666119016055,3.6093814060983886,1
TD50,39,11,72,4.276666119016055,3.7739425648685794,1
TD50,39,12,72,4.276666119016055,4.840975182200863,0
TD50,39,13,72,4.276666119016055,3.947617513131761,1
TD50,39,14,72,4.276666119016055,4.147577393291876,1
TD50,39,15,72,4.276666119016055,3.9947549464080634,1
TD50,40,1,34.7,3.5467396869528134,4.212442296387579,0
TD50,40,2,34.7,3.5467396869528134,4.182948661505564,0
TD50,40,3,34.7,3.5467396869528134,4.416254543243198,0
TD50,40,4,34.7,3.5467396869528134,3.229716195253635,1
TD50,40,5,34.7,3.5467396869528134,3.7381222114288226,0
TD50,40,6,34.7,3.5467396869528134,3.842027064547175,0
TD50,40,7,34.7,3.5467396869528134,3.619661205822217,0
TD50,40,8,34.7,3.5467396869528134,3.904207770752765,0
TD50,40,9,34.7,3.5467396869528134,4.091642466368399,0
TD50,40,10,34.7,3.5467396869528134,3.8068234820068025,0
TD50,40,11,34.7,3.5467396869528134,3.6150201813923992,0
TD50,40,12,34.7,3.5467396869528134,3.824349247537575,0
TD50,40,13,34.7,3.5467396869528134,3.821460939013038,0
TD50,40,14,34.7,3.5467396869528134,3.757544771444102,0
TD50,40,15,34.7,3.5467396869528134,4.3213598237096305,0
TD50,40,1,41.7,3.730501128804756,4.388318167621872,0
TD50,40,2,41.7,3.730501128804756,4.330405532126402,0
TD50,40,3,41.7,3.730501128804756,4.147259783932359,0
TD50,40,4,41.7,3.730501128804756,4.259953822120087,0
TD50,40,5,41.7,3.730501128804756,4.161154385845331,0
TD50,40,6,41.7,3.730501128804756,4.193655839344893,0
TD50,40,7,41.7,3.730501128804756,4.068350042524164,0
TD50,40,8,41.7,3.730501128804756,3.988976620844288,0
TD50,40,9,41.7,3.730501128804756,3.6859522038232417,1
TD50,40,10,41.7,3.730501128804756,3.8433919537996055,0
TD50,40,11,41.7,3.730501128804756,4.3250307128533,0
TD50,40,12,41.7,3.730501128804756,3.8912294702968784,0
TD50,40,13,41.7,3.730501128804756,4.294022103538934,0
TD50,40,14,41.7,3.730501128804756,3.7075897257373622,1
TD50,40,15,41.7,3.730501128804756,3.958954397603033,0
TD50,40,1,50,3.912023005428146,4.454645091613203,0
TD50,40,2,50,3.912023005428146,3.769814426357189,1
TD50,40,3,50,3.912023005428146,4.1661465072604695,0
TD50,40,4,50,3.912023005428146,3.955103838943806,0
TD50,40,5,50,3.912023005428146,4.670994202344727,0
TD50,40,6,50,3.912023005428146,4.245464764592767,0
TD50,40,7,50,3.912023005428146,3.960132617068041,0
TD50,40,8,50,3.912023005428146,3.9536087195825225,0
TD50,40,9,50,3.912023005428146,4.043918843314545,0
TD50,40,10,50,3.912023005428146,3.7449339680535534,1
TD50,40,11,50,3.912023005428146,4.2749490931017515,0
TD50,40,12,50,3.912023005428146,3.8381576132323905,1
TD50,40,13,50,3.912023005428146,3.509102754850175,1
TD50,40,14,50,3.912023005428146,4.234356094472639,0
TD50,40,15,50,3.912023005428146,3.5434125202890105,1
TD50,40,1,60,4.0943445622221,4.284746700375634,0
TD50,40,2,60,4.0943445622221,3.7488322065669504,1
TD50,40,3,60,4.0943445622221,3.6970214245877946,1
TD50,40,4,60,4.0943445622221,3.887391008342425,1
TD50,40,5,60,4.0943445622221,4.13156306519808,0
TD50,40,6,60,4.0943445622221,4.165749021638011,0
TD50,40,7,60,4.0943445622221,3.574533934475847,1
TD50,40,8,60,4.0943445622221,3.401603339388887,1
TD50,40,9,60,4.0943445622221,3.99085910114128,1
TD50,40,10,60,4.0943445622221,4.045995873902754,1
TD50,40,11,60,4.0943445622221,4.128848488893773,0
TD50,40,12,60,4.0943445622221,4.293427695333452,0
TD50,40,13,60,4.0943445622221,3.838401019729046,1
TD50,40,14,60,4.0943445622221,4.154456926177191,0
TD50,40,15,60,4.0943445622221,4.011883924499961,1
TD50,40,1,72,4.276666119016055,3.3904234002015965,1
TD50,40,2,72,4.276666119016055,3.9151073035313817,1
TD50,40,3,72,4.276666119016055,3.981858968617005,1
TD50,40,4,72,4.276666119016055,3.9457044783626425,1
TD50,40,5,72,4.276666119016055,4.053480265649787,1
TD50,40,6,72,4.276666119016055,3.916961149688653,1
TD50,40,7,72,4.276666119016055,4.207157768166798,1
TD50,40,8,72,4.276666119016055,4.354830984449902,0
TD50,40,9,72,4.276666119016055,4.100470336904837,1
TD50,40,10,72,4.276666119016055,3.7061928350109685,1
TD50,40,11,72,4.276666119016055,4.026250378222855,1
TD50,40,12,72,4.276666119016055,3.952327053509759,1
TD50,40,13,72,4.276666119016055,4.312025696678299,0
TD50,40,14,72,4.276666119016055,3.958237696577723,1
TD50,40,15,72,4.276666119016055,3.5789367926835935,1
TD50,41,1,34.7,3.5467396869528134,4.2682718142859635,0
TD50,41,2,34.7,3.5467396869528134,4.301489056757857,0
TD50,41,3,34.7,3.5467396869528134,3.8552816211200702,0
TD50,41,4,34.7,3.5467396869528134,3.4026011052548815,1
TD50,41,5,34.7,3.5467396869528134,3.960576556782355,0
TD50,41,6,34.7,3.5467396869528134,4.188070942377694,0
TD50,41,7,34.7,3.5467396869528134,3.7277950588382094,0
TD50,41,8,34.7,3.5467396869528134,3.7358549068800357,0
TD50,41,9,34.7,3.5467396869528134,4.01231788868389,0
TD50,41,10,34.7,3.5467396869528134,4.334832190173713,0
TD50,41,11,34.7,3.5467396869528134,3.7227330307493736,0
TD50,41,12,34.7,3.5467396869528134,4.500212928815773,0
TD50,41,13,34.7,3.5467396869528134,3.448542069489477,1
TD50,41,14,34.7,3.5467396869528134,3.7208330394765707,0
TD50,41,15,34.7,3.5467396869528134,4.160198871626266,0
TD50,41,1,41.7,3.730501128804756,4.449167551644084,0
TD50,41,2,41.7,3.730501128804756,3.815103037665919,0
TD50,41,3,41.7,3.730501128804756,4.241954462698934,0
TD50,41,4,41.7,3.730501128804756,4.003221505187939,0
TD50,41,5,41.7,3.730501128804756,3.8338959537971715,0
TD50,41,6,41.7,3.730501128804756,4.701049945097389,0
TD50,41,7,41.7,3.730501128804756,3.7460797838807585,0
TD50,41,8,41.7,3.730501128804756,4.4000199967518565,0
TD50,41,9,41.7,3.730501128804756,3.9569064067707056,0
TD50,41,10,41.7,3.730501128804756,4.05207033246563,0
TD50,41,11,41.7,3.730501128804756,4.10710001264927,0
TD50,41,12,41.7,3.730501128804756,3.433190323653581,1
TD50,41,13,41.7,3.730501128804756,4.376440537077026,0
TD50,41,14,41.7,3.730501128804756,4.07940282407804,0
TD50,41,15,41.7,3.730501128804756,4.059554734855978,0
TD50,41,1,50,3.912023005428146,4.095917725190182,0
TD50,41,2,50,3.912023005428146,3.903654565172044,1
TD50,41,3,50,3.912023005428146,3.9970710836206806,0
TD50,41,4,50,3.912023005428146,4.253767993370608,0
TD50,41,5,50,3.912023005428146,3.6763506090606652,1
TD50,41,6,50,3.912023005428146,3.9670932286452047,0
TD50,41,7,50,3.912023005428146,4.213137629163074,0
TD50,41,8,50,3.912023005428146,3.6827664215246374,1
TD50,41,9,50,3.912023005428146,3.9255247448633055,0
TD50,41,10,50,3.912023005428146,4.4178034754051065,0
TD50,41,11,50,3.912023005428146,4.484248759554781,0
TD50,41,12,50,3.912023005428146,3.8504378449559495,1
TD50,41,13,50,3.912023005428146,4.097745313663894,0
TD50,41,14,50,3.912023005428146,4.356587402582887,0
TD50,41,15,50,3.912023005428146,3.9099454853996685,1
TD50,41,1,60,4.0943445622221,3.881004768126578,1
TD50,41,2,60,4.0943445622221,4.11954235460961,0
TD50,41,3,60,4.0943445622221,3.781627682976196,1
TD50,41,4,60,4.0943445622221,3.969838509137888,1
TD50,41,5,60,4.0943445622221,4.788555987315393,0
TD50,41,6,60,4.0943445622221,4.01981710138686,1
TD50,41,7,60,4.0943445622221,3.7726200866183857,1
TD50,41,8,60,4.0943445622221,4.043214306160518,1
TD50,41,9,60,4.0943445622221,4.281291054943269,0
TD50,41,10,60,4.0943445622221,3.769762268682796,1
TD50,41,11,60,4.0943445622221,3.8583091125482443,1
TD50,41,12,60,4.0943445622221,4.104596077098204,0
TD50,41,13,60,4.0943445622221,4.251170361716208,0
TD50,41,14,60,4.0943445622221,4.054228360807557,1
TD50,41,15,60,4.0943445622221,3.679644415717968,1
TD50,41,1,72,4.276666119016055,3.668060128809073,1
TD50,41,2,72,4.276666119016055,3.9161656357071504,1
TD50,41,3,72,4.276666119016055,4.5464948740838125,0
TD50,41,4,72,4.276666119016055,3.845699348569125,1
TD50,41,5,72,4.276666119016055,3.7588117728165695,1
TD50,41,6,72,4.276666119016055,3.8821061949848903,1
TD50,41,7,72,4.276666119016055,3.7715260434172095,1
TD50,41,8,72,4.276666119016055,4.169429569121524,1
TD50,41,9,72,4.276666119016055,3.9556163466917096,1
TD50,41,10,72,4.276666119016055,4.224108016784848,1
TD50,41,11,72,4.276666119016055,4.260324333603262,1
TD50,41,12,72,4.276666119016055,4.657325084368823,0
TD50,41,13,72,4.276666119016055,3.807190217133441,1
TD50,41,14,72,4.276666119016055,4.048798537928046,1
TD50,41,15,72,4.276666119016055,4.208486317605642,1
TD50,42,1,34.7,3.5467396869528134,4.094641018676307,0
TD50,42,2,34.7,3.5467396869528134,4.014865686673077,0
TD50,42,3,34.7,3.5467396869528134,3.7762073681836976,0
TD50,42,4,34.7,3.5467396869528134,3.739615416320809,0
TD50,42,5,34.7,3.5467396869528134,3.9319467768922776,0
TD50,42,6,34.7,3.5467396869528134,3.6972525738877655,0
TD50,42,7,34.7,3.5467396869528134,3.6843616148578686,0
TD50,42,8,34.7,3.5467396869528134,3.7149988591046044,0
TD50,42,9,34.7,3.5467396869528134,3.703817454696021,0
TD50,42,10,34.7,3.5467396869528134,3.345513533954984,1
TD50,42,11,34.7,3.5467396869528134,4.175141283273076,0
TD50,42,12,34.7,3.5467396869528134,3.852712769647875,0
TD50,42,13,34.7,3.5467396869528134,4.265853274024549,0
TD50,42,14,34.7,3.5467396869528134,3.8302415861183112,0
TD50,42,15,34.7,3.5467396869528134,3.88431917577486,0
TD50,42,1,41.7,3.730501128804756,4.087540474622816,0
TD50,42,2,41.7,3.730501128804756,3.8240741847464927,0
TD50,42,3,41.7,3.730501128804756,3.606931699198084,1
TD50,42,4,41.7,3.730501128804756,4.15162031124183,0
TD50,42,5,41.7,3.730501128804756,4.0508049447448915,0
TD50,42,6,41.7,3.730501128804756,3.876947057903777,0
TD50,42,7,41.7,3.730501128804756,3.8875663042499924,0
TD50,42,8,41.7,3.730501128804756,3.9092997436004784,0
TD50,42,9,41.7,3.730501128804756,3.5371024508419038,1
TD50,42,10,41.7,3.730501128804756,4.245503537986375,0
TD50,42,11,41.7,3.730501128804756,3.9251776696389853,0
TD50,42,12,41.7,3.730501128804756,4.234953683094518,0
TD50,42,13,41.7,3.730501128804756,3.8881679421780646,0
TD50,42,14,41.7,3.730501128804756,4.00229301066367,0
TD50,42,15,41.7,3.730501128804756,4.297135341204888,0
TD50,42,1,50,3.912023005428146,3.859126383437304,1
TD50,42,2,50,3.912023005428146,3.80048354929568,1
TD50,42,3,50,3.912023005428146,3.7943532057065568,1
TD50,42,4,50,3.912023005428146,3.6092584222214734,1
TD50,42,5,50,3.912023005428146,4.24578169501798,0
TD50,42,6,50,3.912023005428146,4.390721255882132,0
TD50,42,7,50,3.912023005428146,3.711845784384926,1
TD50,42,8,50,3.912023005428146,3.6983350343811754,1
TD50,42,9,50,3.912023005428146,3.7466995808271224,1
TD50,42,10,50,3.912023005428146,3.868004903842798,1
TD50,42,11,50,3.912023005428146,4.1767555706582735,0
TD50,42,12,50,3.912023005428146,4.103232855294773,0
TD50,42,13,50,3.912023005428146,3.82971008198446,1
TD50,42,14,50,3.912023005428146,3.6507660249090117,1
TD50,42,15,50,3.912023005428146,3.618989293533761,1
TD50,42,1,60,4.0943445622221,3.7998299192772924,1
TD50,42,2,60,4.0943445622221,3.7331909322877603,1
TD50,42,3,60,4.0943445622221,3.5696511566215348,1
TD50,42,4,60,4.0943445622221,3.8239585882094236,1
TD50,42,5,60,4.0943445622221,4.067250322666149,1
TD50,42,6,60,4.0943445622221,3.8005803999374828,1
TD50,42,7,60,4.0943445622221,4.1756545998457355,0
TD50,42,8,60,4.0943445622221,3.8356736677297207,1
TD50,42,9,60,4.0943445622221,4.433439597810366,0
TD50,42,10,60,4.0943445622221,3.9277973444382135,1
TD50,42,11,60,4.0943445622221,3.4802655377472727,1
TD50,42,12,60,4.0943445622221,3.8348334168420064,1
TD50,42,13,60,4.0943445622221,4.025490002776063,1
TD50,42,14,60,4.0943445622221,3.902736031636018,1
TD50,42,15,60,4.0943445622221,3.8290570115742324,1
TD50,42,1,72,4.276666119016055,3.5659220757836363,1
TD50,42,2,72,4.276666119016055,3.653273713897845,1
TD50,42,3,72,4.276666119016055,4.066658713313706,1
TD50,42,4,72,4.276666119016055,4.132504244386471,1
TD50,42,5,72,4.276666119016055,4.233978145713056,1
TD50,42,6,72,4.276666119016055,3.9571555786665114,1
TD50,42,7,72,4.276666119016055,4.043149778867605,1
TD50,42,8,72,4.276666119016055,3.7805261739793723,1
TD50,42,9,72,4.276666119016055,4.124475613455587,1
TD50,42,10,72,4.276666119016055,4.183363917277975,1
TD50,42,11,72,4.276666119016055,3.9527972330112147,1
TD50,42,12,72,4.276666119016055,4.109049001477136,1
TD50,42,13,72,4.276666119016055,3.9107923447872164,1
TD50,42,14,72,4.276666119016055,3.694430197108132,1
TD50,42,15,72,4.276666119016055,4.18514700309474,1
TD50,43,1,34.7,3.5467396869528134,3.990981431218782,0
TD50,43,2,34.7,3.5467396869528134,4.308889785958698,0
TD50,43,3,34.7,3.5467396869528134,3.790786935513329,0
TD50,43,4,34.7,3.5467396869528134,3.89390361492913,0
TD50,43,5,34.7,3.5467396869528134,3.9651378444863585,0
TD50,43,6,34.7,3.5467396869528134,3.9694962665279427,0
TD50,43,7,34.7,3.5467396869528134,3.8033718329931916,0
TD50,43,8,34.7,3.5467396869528134,4.349138543082911,0
TD50,43,9,34.7,3.5467396869528134,3.910611945197389,0
TD50,43,10,34.7,3.5467396869528134,4.105721066606172,0
TD50,43,11,34.7,3.5467396869528134,4.24564230925972,0
TD50,43,12,34.7,3.5467396869528134,4.141232246378438,0
TD50,43,13,34.7,3.5467396869528134,3.6792075689442116,0
TD50,43,14,34.7,3.5467396869528134,3.772290493406367,0
TD50,43,15,34.7,3.5467396869528134,4.385151629156603,0
TD50,43,1,41.7,3.730501128804756,3.9041303529436204,0
TD50,43,2,41.7,3.730501128804756,4.002137454738808,0
TD50,43,3,41.7,3.730501128804756,3.5186347529578823,1
TD50,43,4,41.7,3.730501128804756,3.919027671493671,0
TD50,43,5,41.7,3.730501128804756,4.650219630066279,0
TD50,43,6,41.7,3.730501128804756,3.6945028757184453,1
TD50,43,7,41.7,3.730501128804756,3.923537442974352,0
TD50,43,8,41.7,3.730501128804756,3.805520645484407,0
TD50,43,9,41.7,3.730501128804756,3.771756842134921,0
TD50,43,10,41.7,3.730501128804756,3.993711908860369,0
TD50,43,11,41.7,3.730501128804756,4.067189775145417,0
TD50,43,12,41.7,3.730501128804756,4.197158598844339,0
TD50,43,13,41.7,3.730501128804756,3.963100157227678,0
TD50,43,14,41.7,3.730501128804756,3.7885419345042806,0
TD50,43,15,41.7,3.730501128804756,3.825319140035222,0
TD50,43,1,50,3.912023005428146,3.9482281230097755,0
TD50,43,2,50,3.912023005428146,3.641034665091899,1
TD50,43,3,50,3.912023005428146,4.113523012562477,0
TD50,43,4,50,3.912023005428146,3.552372919603237,1
TD50,43,5,50,3.912023005428146,3.9594339908281913,0
TD50,43,6,50,3.912023005428146,4.295784914608014,0
TD50,43,7,50,3.912023005428146,4.151181077436741,0
TD50,43,8,50,3.912023005428146,4.046772529478975,0
TD50,43,9,50,3.912023005428146,4.091389613705723,0
TD50,43,10,50,3.912023005428146,3.9905436555305696,0
TD50,43,11,50,3.912023005428146,3.8843837000430796,1
TD50,43,12,50,3.912023005428146,3.7937872470733556,1
TD50,43,13,50,3.912023005428146,3.8754306984982287,1
TD50,43,14,50,3.912023005428146,3.8407955061418146,1
TD50,43,15,50,3.912023005428146,4.223917239136297,0
TD50,43,1,60,4.0943445622221,4.298385229965759,0
TD50,43,2,60,4.0943445622221,4.196349869222924,0
TD50,43,3,60,4.0943445622221,3.883366684858084,1
TD50,43,4,60,4.0943445622221,4.322792318552144,0
TD50,43,5,60,4.0943445622221,3.869468885129746,1
TD50,43,6,60,4.0943445622221,4.151049923878457,0
TD50,43,7,60,4.0943445622221,3.418193863743096,1
TD50,43,8,60,4.0943445622221,3.988584443509986,1
TD50,43,9,60,4.0943445622221,3.7174590069704974,1
TD50,43,10,60,4.0943445622221,3.967670273052325,1
TD50,43,11,60,4.0943445622221,3.843047120321143,1
TD50,43,12,60,4.0943445622221,4.0241345642977215,1
TD50,43,13,60,4.0943445622221,4.4621754324564025,0
TD50,43,14,60,4.0943445622221,3.6095052790810724,1
TD50,43,15,60,4.0943445622221,4.166724287678885,0
TD50,43,1,72,4.276666119016055,4.19558472366006,1
TD50,43,2,72,4.276666119016055,3.681496161877454,1
TD50,43,3,72,4.276666119016055,3.634690534278851,1
